property_age,property_type,property_size_sqft,num_rooms,num_bathrooms,location_area,avg_market_price_per_sqft,requested_price,loan_to_value_ratio,approval_status
13,Independent House,3511,6,1,Tukkuguda,13693.63,48078323.78,82.57,0
7,Villa,1645,4,5,Mangalpally,6999.14,11513589.8,83.28,0
31,Villa,3594,4,4,Hitech City,11044.54,39694064.35,76.38,1
24,Apartment,1485,3,1,Mallampet,18467.78,27424653.94,68.3,1
46,Apartment,1081,3,2,Nallagandla,9090.42,9826741.68,74.94,1
30,Apartment,1066,5,3,Kompally,4876.74,5198608.24,59.64,1
44,Villa,1939,1,1,Begumpet,7786.44,15097900.98,51.07,0
23,Villa,3581,2,1,Narsingi,13396.7,47973597.62,72.84,0
25,Apartment,1306,6,2,Kothur,5256.44,6864913.07,81.09,0
15,Independent House,2129,5,3,Manikonda,11289.09,24034473.07,72.35,0
1,Villa,4050,3,1,Bibi Nagar,17003.88,68865720.79,51.17,0
16,Villa,3015,1,1,Isnapur,4739.3,14288977.42,74.03,1
6,Apartment,2600,2,5,Moinabad,16715.63,43460631.64,76.66,1
4,Independent House,2514,3,1,Alwal,16524.35,41542206.7,66.17,0
50,Villa,3874,6,2,Ibrahimpatnam,16094.04,62348324.74,74.2,1
10,Independent House,4687,6,2,Kothapet,14425.24,67611106.47,67.92,1
10,Apartment,2507,5,1,Sangareddy,13790.54,34572876.77,74.22,1
7,Apartment,4607,3,3,Medchal,4361.06,20091421.18,89.8,0
21,Apartment,4138,2,2,Tolichowki,5294.63,21909196.24,56.76,1
21,Apartment,4283,4,3,Thimmapur,4063.35,17403312.74,78.96,0
11,Villa,1982,3,1,Ghatkesar,11142.62,22084664.79,66.06,0
33,Villa,1365,1,3,Narsingi,16575.19,22625130.05,56.33,1
18,Independent House,1002,4,4,Choutuppal,7712.96,7728384.87,84.97,0
6,Villa,1232,6,3,Jubilee Hills,17340.54,21363543.08,62.43,1
5,Apartment,4353,3,5,Nawabpet,16406.37,71416909.22,86.35,0
47,Villa,1330,3,5,Bolarum,9755.41,12974697.02,75.58,1
26,Villa,3806,4,3,Ameerpet,8109.72,30865582,50.32,0
42,Apartment,4549,6,2,Bowrampet,3718.72,16916442.76,84.38,0
18,Independent House,3010,3,3,Cherlapally,5083.27,15300632.89,55.51,1
36,Independent House,4697,2,1,Bowenpally,10118.31,47525684.14,77.29,1
50,Independent House,3169,4,4,Bibinagar,16229.19,51430312,71.96,0
47,Villa,4145,3,3,Bowenpally,7328.03,30374675.36,57.31,1
24,Independent House,2128,1,3,Nallagandla,9875.08,21014165.72,68.73,1
28,Villa,2999,5,1,Quthbullapur,18053.86,54143519.92,60.01,1
28,Independent House,1600,1,4,Bowenpally,7196.26,11514022.45,53.94,0
11,Villa,3846,4,1,Gopanpally,9773.72,37589715.46,64.3,0
14,Villa,2710,3,4,Aushapur,18601.19,50409232.7,61.08,1
37,Apartment,4633,5,5,Chandanagar,14892.19,68995510.08,85.04,0
35,Independent House,4149,3,1,Uppal,6639.58,27547597.7,87.47,0
42,Independent House,4980,6,4,Secunderabad,12330.13,61404023.67,76.24,1
50,Independent House,1977,1,2,Kandukur,8851.49,17499388.87,50.3,0
24,Apartment,3355,5,2,Kandukur,9044.84,30345422.47,69.11,1
6,Villa,741,1,5,Nanakramguda,12208.42,9046437.5,50.03,1
7,Apartment,4760,5,5,Mallapur,3534.41,16823787.14,67.81,1
21,Apartment,1138,6,5,Ghatkesar,10186.35,11592066.2,55.19,1
25,Villa,4491,4,5,LB Nagar,5174.16,23237174.76,52.35,0
15,Independent House,4723,1,3,Yacharam,4550.57,21492322.59,83.18,0
39,Apartment,3258,1,4,Hitech City,18844.83,61396458.85,71.57,1
7,Independent House,2514,6,4,Ghatkesar,18354.16,46142366.43,61.94,1
27,Independent House,4346,4,4,Bolarum,6951.4,30210780.84,83.4,0
9,Villa,705,4,2,Yadagirigutta,19315.71,13617573.01,57.17,1
16,Apartment,3169,5,5,Shadnagar,6002.65,19022391.68,89.71,0
43,Independent House,3747,4,5,Safilguda,5465.41,20478885.1,53.82,1
31,Villa,1114,1,2,Jubilee Hills,9205.21,10254598.63,51.83,1
23,Apartment,1637,1,5,Kothapet,18714.8,30636134.29,58.69,1
13,Apartment,3574,1,3,Kondapur,16081.03,57473604.22,69.44,1
20,Villa,982,5,3,Alwal,19715.3,19360420,76.31,1
4,Villa,1258,1,3,Gundla Pochampally,17464.06,21969791.8,54.2,1
37,Independent House,1543,4,2,Vikarabad,19708.12,30409636.12,51.24,1
7,Apartment,2663,6,5,Isnapur,7147.5,19033779.89,72.79,1
27,Villa,2666,4,3,Nacharam,11498.46,30654896.47,58.51,1
13,Independent House,4650,3,4,Begumpet,16696.48,77638647.72,75.22,1
12,Independent House,2356,1,4,Tellapur,6020.44,14184145.33,80.44,0
11,Independent House,956,4,1,Kukatpally,4500.87,4302832.66,77.26,1
7,Apartment,982,3,3,Kothapet,8197.88,8050318.16,57.18,0
49,Villa,3684,4,4,Kompally,18942.45,69784004.1,74,1
25,Villa,2832,4,5,Tukkuguda,10821.71,30647071.65,62.06,0
8,Villa,1790,6,1,ECIL,10682.1,19120959.89,76.16,1
48,Independent House,803,2,1,Kapra,12998.32,10437648.18,62.1,1
8,Independent House,867,6,4,Bowrampet,5053.74,4381589.08,65.42,1
50,Independent House,4453,2,3,Malkajgiri,3363.97,14979777.22,53.53,1
26,Apartment,3195,1,2,Bibi Nagar,3616.02,11553184.56,73.64,1
39,Independent House,3756,4,3,Kapra,19500.53,73244003.32,87.31,0
23,Apartment,3530,2,1,Shamirpet,5320.29,18780636.05,85.03,0
6,Apartment,2335,1,1,Thimmapur,11310.88,26410894.2,75.17,1
17,Apartment,3988,5,5,Sainikpuri,3796.21,15139302.36,85.11,0
34,Independent House,4418,5,3,LB Nagar,8876.57,39216702.84,66.81,1
44,Villa,2648,3,2,Malkajgiri,13613.46,36048432.88,83.96,0
22,Apartment,798,5,4,Nanakramguda,9161.44,7310832.59,74.77,1
42,Independent House,2806,4,4,ECIL,11636.19,32651152.95,67.29,1
7,Independent House,2547,5,1,Thumkunta,10646.25,27115986.65,72.37,1
2,Independent House,788,2,1,Ibrahimpatnam,11480.77,9046849.36,83.73,0
41,Independent House,3951,2,4,Kompally,4122.63,16288495.54,77.16,0
12,Apartment,2069,2,2,Alwal,4592.37,9501623.31,69.03,1
39,Apartment,4612,2,2,Quthbullapur,3971.78,18317863.52,81.41,0
19,Apartment,500,1,4,Nallagandla,5590.08,2795039.12,62.66,1
33,Independent House,4172,1,2,Kandukur,6983.04,29133255.53,84.06,0
50,Independent House,1482,1,4,Moula Ali,7064.32,10469320.19,53.75,1
38,Apartment,2147,1,1,Dundigal,6050.44,12990298.6,75.37,1
37,Independent House,2262,5,3,Adibatla,18979.15,42930844.51,87.1,0
27,Villa,1467,3,4,Ghatkesar,16999.13,24937717.72,67.99,1
9,Villa,2881,2,3,Bibi Nagar,7995.72,23035681.89,61.26,0
23,Villa,3058,6,5,Mallampet,15934.97,48729141.59,66.12,0
49,Independent House,3883,2,5,Pocharam,7257.69,28181622.56,53.55,0
18,Apartment,4107,1,2,Mallampet,8169.08,33550409.76,72.49,1
28,Apartment,4963,5,2,Rudraram,12385.51,61469284.02,54.8,1
20,Independent House,1380,3,3,Himayatnagar,10704.22,14771818.92,61.01,1
12,Independent House,1216,6,4,Alwal,18430.11,22411012.54,85.16,0
22,Independent House,812,3,3,Kothur,16308.06,13242147.28,67.18,1
17,Apartment,3894,4,3,Ghatkesar,10180.11,39641358.84,72.94,0
5,Independent House,4512,6,5,Tukkuguda,17963.33,81050560.11,64.2,1
20,Apartment,2117,3,3,Kollur,13004.45,27530412.7,79.27,0
6,Villa,1392,1,5,Shamirpet,7988.01,11119313.18,67.66,1
15,Independent House,1537,5,3,Nagole,17338.63,26649475.26,76.16,0
40,Independent House,4793,5,1,ECIL,6743.05,32319431.3,67.55,1
18,Villa,3106,3,3,Kapra,16541.38,51377535.44,64.85,1
4,Villa,3845,5,3,Mehdipatnam,4360.99,16768007.66,81.09,0
37,Villa,894,5,2,Choutuppal,11680.77,10442604.44,82.25,0
37,Villa,4333,4,5,Nagole,12730.28,55160283.51,84.54,0
29,Apartment,4983,2,3,Sangareddy,13208.96,65820271.95,79.07,1
34,Apartment,1110,4,4,Moinabad,7859.1,8723600.01,62.87,1
47,Independent House,3864,5,5,Moinabad,3513.23,13575114.5,77.51,1
32,Villa,1486,3,3,Shadnagar,19507.94,28988795.07,67.99,1
6,Independent House,4512,2,3,Kapra,12532.68,56547470.22,84.51,0
9,Apartment,4507,5,4,Sagar Road,17443.51,78617898.51,55.93,0
2,Villa,2402,5,2,Koheda,10446.42,25092299.69,57.55,0
13,Villa,1813,4,3,Kapra,17989.07,32614188.56,70.3,1
30,Apartment,2821,3,1,Bibinagar,13657.82,38528702.49,84.55,0
47,Villa,877,4,1,Mallapur,11895.66,10432497.62,89.28,0
5,Independent House,4011,2,3,Safilguda,14586.81,58507682.41,71.33,0
5,Villa,4633,1,5,Kollur,16385.77,75915249.9,66.21,1
20,Apartment,3757,5,3,Pocharam,5620.49,21116170.37,56.08,1
22,Apartment,2811,1,1,Narsingi,5618.19,15792726.13,51.83,1
48,Apartment,4500,2,5,Mallampet,3733.85,16802334.43,74.1,1
42,Apartment,4620,2,5,Madhapur,17523.59,80958966.14,85.71,0
1,Villa,3634,2,1,Manoharabad,9365.56,34034445.03,68.67,0
32,Apartment,3378,6,2,Dundigal,19645.44,66362287.34,68.55,1
34,Independent House,4604,6,3,Himayatnagar,18205.69,83819013.29,87.17,0
39,Villa,3239,4,4,Sagar Road,8232.51,26665113.23,68,0
28,Apartment,799,4,1,Cherlapally,10236.8,8179204.13,54.68,0
26,Independent House,717,6,4,Thimmapur,19934.28,14292880.34,50,0
50,Villa,3058,3,4,Mangalpally,9519.4,29110316.98,82.29,0
50,Independent House,4598,6,4,Dilsukhnagar,3346.56,15387463.88,81.51,0
41,Independent House,3753,3,3,Beeramguda,18261.86,68536760.34,54.58,0
1,Apartment,1738,4,3,LB Nagar,9626.88,16731520.09,71.65,1
12,Independent House,4416,3,3,Shabad,19639.66,86728733.87,59.23,1
5,Independent House,3991,3,2,Sangareddy,19727.77,78733523.74,82.6,0
10,Villa,1236,4,4,Bibinagar,15192.89,18778415.3,55.66,1
36,Independent House,1647,3,5,Choutuppal,7233.65,11913824.31,54.7,1
28,Villa,1271,2,3,Nacharam,10651.29,13537789.17,60.9,0
3,Apartment,2764,6,5,Kompally,19037.11,52618575.09,66.58,1
37,Independent House,671,5,2,Rajendranagar,4564.61,3062851.88,78.15,0
5,Independent House,3307,4,3,Himayatnagar,8641.64,28577888.38,64.53,0
13,Independent House,4207,5,2,Shamshabad,11817.65,49716842.11,60.24,0
14,Villa,787,3,4,Hitech City,12057.95,9489604.92,85.51,0
46,Independent House,2361,5,2,Jubilee Hills,3197.06,7548267.98,77.53,0
9,Apartment,1032,4,2,Ghatkesar,14282.62,14739659.24,89.31,0
34,Independent House,2702,5,5,Bibinagar,15193.42,41052633.08,65.81,1
47,Villa,3565,2,5,Sangareddy,14884.32,53062590.29,63.53,1
8,Independent House,4313,1,1,Beeramguda,7504.99,32369012.02,66.68,1
41,Apartment,3163,3,4,Bowenpally,16990.97,53742448.57,73.2,1
8,Independent House,880,6,2,Moula Ali,10721.93,9435296.58,85.55,0
2,Villa,2037,6,3,Patancheru,19967.35,40673498.55,57.17,0
2,Apartment,3311,2,5,Bachupally,15646.91,51806924.74,84.42,0
50,Villa,1934,5,4,Moula Ali,16891.16,32667501.72,50.71,1
14,Apartment,2053,2,3,Kukatpally,15113.72,31028461.33,83.6,0
34,Villa,4822,4,1,Safilguda,17978.02,86690006.49,64.79,0
42,Villa,1977,4,5,Pargi,7810.46,15441271.79,87.97,0
50,Apartment,1135,2,3,Dilsukhnagar,9951.34,11294770.56,84.83,0
16,Apartment,3297,1,2,Kandukur,9094.28,29983856.31,78.18,1
15,Apartment,2875,1,4,Bibi Nagar,14370.28,41314544.37,69.96,1
18,Independent House,3268,1,3,Rai Durg,3603.89,11777527.43,55.8,1
2,Independent House,1598,2,1,Alwal,13259.92,21189349.42,60.35,1
19,Independent House,4454,5,3,Sagar Road,16123.19,71812682.88,55.12,1
29,Independent House,614,3,2,Keesara,5344.43,3281480.48,59.15,1
6,Apartment,1448,6,2,Gundlapochampally,6998.38,10133650.5,82.87,0
42,Villa,4882,4,5,Mehdipatnam,9236.92,45094651.41,78.46,1
3,Independent House,1239,4,3,Isnapur,13813.35,17114740.59,78.36,1
18,Apartment,2473,6,2,Pargi,3339.89,8259554.69,53.65,0
10,Apartment,1740,6,4,ECIL,3685.24,6412326.04,88.17,0
7,Independent House,2390,4,3,Himayatnagar,18487.83,44185908.26,79.13,0
48,Apartment,1732,5,5,Manoharabad,16913.32,29293874.31,51.84,0
16,Villa,2954,6,2,Pragathi Nagar,14024.78,41429201.64,86.55,0
30,Independent House,929,4,4,Kompally,3247.86,3017257.47,53.3,0
7,Independent House,4110,3,2,Rampally,14701.34,60422526.3,53.25,1
50,Apartment,1342,4,2,Sainikpuri,14563.69,19544471.93,75.03,0
48,Villa,4163,4,1,Cherlapally,17604.13,73285999.78,65.52,0
12,Villa,4622,6,4,Dundigal,16091.6,74375355.27,54.91,1
28,Apartment,3356,5,5,Sainikpuri,14287.79,47949811.75,63.32,1
24,Apartment,4496,5,3,Isnapur,19179.94,86233022.72,68.51,1
41,Independent House,3049,5,1,Pargi,11825.96,36057360.23,76.87,1
16,Independent House,4178,5,3,Maheshwaram,17175.87,71760780.13,64.97,1
25,Villa,1107,5,3,Nawabpet,17899.4,19814637.09,75.04,1
26,Apartment,1213,2,4,Bolarum,4939.49,5991606.26,64.1,0
1,Apartment,3734,6,5,Keesara,17981.97,67144688.86,59.89,0
36,Apartment,4829,5,4,Turkapally,16354.29,78974852.56,80.66,0
6,Villa,4161,6,5,Shabad,14584.31,60685323.49,62.78,1
18,Independent House,1628,2,3,Nagole,5912.64,9625778.58,76.71,1
7,Independent House,3180,2,1,Pragathi Nagar,13833.99,43992095.98,83.71,0
7,Villa,3553,5,5,Himayatnagar,3856.73,13702957.34,66.6,0
7,Apartment,2328,1,3,Bhongir,5269.72,12267903.33,52.99,1
40,Villa,1908,3,5,Sangareddy,16806.94,32067635.9,71.49,1
21,Apartment,2395,5,2,Nagole,13621.99,32624663.01,70.73,1
13,Independent House,3223,3,4,Hitech City,17668.15,56944457.45,68.31,1
19,Apartment,4421,2,5,LB Nagar,14924.92,65983056.1,67.03,1
33,Villa,1811,5,3,Maheshwaram,17614.17,31899270.13,58.83,1
37,Apartment,3299,6,5,Ghatkesar,10373.34,34221657.12,71.75,1
44,Apartment,1901,6,5,Attapur,6640.22,12623051.57,80.59,0
16,Apartment,3358,6,5,Jalpally,9817.04,32965623.43,81.17,0
8,Villa,2753,6,2,Chintal,7885.55,21708920.93,76.96,0
37,Apartment,1985,6,4,Gachibowli,3631.93,7209380.49,59.81,1
10,Villa,3199,2,3,Bowenpally,3983.11,12741956.86,56.67,1
17,Apartment,4380,5,5,Maheshwaram,16284.84,71327592.22,61.19,1
34,Villa,2901,6,5,Cherlapally,15176.13,44025962.59,54.57,1
28,Villa,1945,5,4,Bolarum,15590.26,30323050.52,57.79,1
45,Independent House,3324,2,4,Alwal,15682.05,52127145.82,66.2,1
12,Independent House,3020,2,5,Mallampet,13873.03,41896545.21,60.77,1
31,Independent House,3977,4,1,Ibrahimpatnam,13304.61,52912415.54,87.91,0
19,Apartment,1419,5,3,Rampally,18018.46,25568195.81,84.97,0
15,Villa,4688,5,1,Shabad,14088.67,66047675.57,79.21,0
22,Apartment,1169,2,3,Maheshwaram,13336.88,15590818.27,70.89,1
37,Apartment,1759,4,3,Alwal,9423.33,16575639.18,88.07,0
1,Independent House,1999,3,1,Thumkunta,19539.63,39059712.59,68.6,1
28,Independent House,4095,3,5,Malkajgiri,19482.2,79779624.97,59.87,1
16,Independent House,2894,3,3,Chengicherla,6743.91,19516880.55,72.63,0
31,Independent House,3996,1,3,Mallapur,7671.46,30655147.52,64.87,1
18,Independent House,4678,1,3,Keesara,13447.05,62905286.72,75.92,0
34,Villa,2623,5,4,Kandukur,3288.47,8625643.95,64.48,1
19,Independent House,3929,4,3,Nanakramguda,15282.08,60043282.98,86.47,0
17,Villa,3394,2,5,Nacharam,10237.61,34746455.82,63.28,1
41,Independent House,775,5,4,Malkajgiri,11108.95,8609438.8,80.16,0
50,Apartment,1536,4,2,Mallapur,5955.34,9147403.51,68.23,0
41,Villa,3356,2,5,Manikonda,7786.35,26131001.55,54.19,1
43,Apartment,1932,4,2,Nagole,14424.6,27868320.3,87.2,0
34,Apartment,1512,4,2,Bowenpally,8679.17,13122907.58,60.17,1
3,Apartment,596,1,2,Mehdipatnam,12202.08,7272440.63,55.04,1
19,Villa,2669,1,2,Nawabpet,19145.36,51098977.86,84.38,0
8,Apartment,2881,4,1,Financial District,14600.54,42064142.69,61.18,1
19,Apartment,4083,3,3,Kondapur,4306.69,17584230.91,87.72,0
45,Villa,2438,6,4,Chengicherla,3641.95,8879081.56,61.69,0
20,Independent House,3209,1,3,Nagaram,6074.38,19492676.36,64.31,1
4,Villa,830,4,4,Yacharam,14237.16,11816839.72,82.21,0
24,Apartment,1319,5,4,Kukatpally,12000.58,15828760.47,81.11,0
48,Villa,4237,6,3,Patancheru,4187.04,17740492.22,69.13,1
34,Independent House,2854,3,3,LB Nagar,11708.53,33416153.89,74.98,1
23,Villa,3857,2,2,Madhapur,3372.02,13005873.19,72.54,1
50,Independent House,2666,2,2,Rai Durg,17021.44,45379150.97,77.6,1
6,Villa,2640,5,5,Kukatpally,8866.97,23408810.14,57.65,1
18,Independent House,3776,5,5,Medchal,19170.16,72386526.39,68.7,1
6,Villa,2959,5,3,Kompally,6051.23,17905575.89,68.02,1
7,Villa,3173,6,5,ECIL,15185.32,48183026.06,66.19,1
26,Apartment,3562,2,2,Tarnaka,5014.45,17861474.28,59.74,0
10,Apartment,1062,3,2,Mehdipatnam,5681.31,6033550.73,63.29,1
28,Apartment,724,4,2,Nagole,17316.8,12537363.48,89.8,0
15,Villa,4167,5,5,Moula Ali,5953.91,24809962.23,80.03,0
47,Apartment,2420,6,4,Malkajgiri,7985.19,19324151.16,59.09,0
20,Apartment,1514,2,5,Chengicherla,13369.33,20241159.9,78.51,0
13,Villa,2001,6,2,Safilguda,10909.7,21830306.82,61.57,1
38,Apartment,2903,5,2,Nacharam,7054.07,20477965.57,59.02,1
20,Independent House,4198,4,4,Pocharam,12210.91,51261415.19,83.55,0
11,Apartment,3578,6,3,Bibi Nagar,19954.45,71397024.96,63.9,1
39,Independent House,753,6,1,Nallagandla,4652.15,3503071.14,64.2,0
44,Independent House,4685,2,5,Jeedimetla,15443.2,72351382.25,79.53,1
15,Independent House,3420,3,2,Kompally,13421.6,45901858.66,75.34,0
30,Apartment,4595,3,2,Mallapur,13746.45,63164918.15,71.03,1
29,Independent House,4848,6,3,Banjara Hills,8335.04,40408283.46,74.45,0
6,Independent House,2415,3,2,Vikarabad,17063.74,41208929.72,60.14,0
48,Villa,2852,2,1,Narsingi,4852.67,13839803.68,76.13,1
9,Apartment,2721,2,1,Pragathi Nagar,11857.61,32264543.39,86.88,0
20,Apartment,652,5,2,Kapra,13740.3,8958675.79,86.07,0
36,Independent House,3231,3,5,Malkajgiri,10133.59,32741624.01,85.4,0
46,Villa,4814,3,3,Somajiguda,5145.06,24768306.94,66.15,1
17,Independent House,943,1,3,Yadagirigutta,9103.52,8584622.89,74.28,1
8,Villa,696,2,2,Mangalpally,13217,9199034.01,78.49,0
17,Villa,3410,2,4,Bowenpally,17061.54,58179834.9,84.92,0
43,Villa,2199,1,4,Alwal,12124.22,26661149,55.42,1
20,Independent House,534,1,3,Rudraram,19639.07,10487263.13,69.54,1
39,Apartment,1208,3,3,Safilguda,7512.99,9075693.36,64.57,1
9,Apartment,4755,2,3,Begumpet,6600.58,31385738.67,56.31,1
31,Apartment,647,5,5,Sainikpuri,6614.86,4279815.4,68.79,0
8,Apartment,4394,6,3,Bolarum,6189.64,27197278.84,57.72,1
27,Villa,3781,4,3,Quthbullapur,12586.99,47591392.8,68.65,1
48,Apartment,1611,5,1,Bowenpally,9692.92,15615292.89,81.36,0
26,Apartment,4776,6,3,Vikarabad,10125.77,48360694.34,89.84,0
7,Villa,4251,3,2,Cherlapally,14232.5,60502351.79,56.04,0
12,Apartment,1531,1,3,Mallampet,10671.66,16338309.14,66.64,1
20,Apartment,3915,3,1,Shankarpally,9706.24,37999940.65,84.41,0
14,Apartment,2903,1,5,Sagar Road,16652.23,48341426.32,76.22,1
4,Independent House,3756,1,2,Moula Ali,12862.51,48311589.37,50.34,1
38,Villa,2448,2,1,Gopanpally,17540.27,42938591.47,68.44,1
29,Apartment,4119,2,2,Shadnagar,12470.89,51367611.99,69.88,0
42,Independent House,3925,5,2,Nacharam,3209.65,12597888.3,75.3,1
2,Independent House,1332,5,1,Shankarpally,18296.86,24371422.05,80.67,0
41,Independent House,1805,2,3,Isnapur,13833.03,24968627.73,90,0
30,Villa,692,5,3,Tolichowki,3461.51,2395362.39,80.37,0
21,Independent House,3013,2,4,Kollur,9188.59,27685234.3,64.43,1
41,Villa,3798,1,4,Bibi Nagar,17648.24,67028031.42,77.15,0
39,Apartment,2372,1,1,Shabad,15692.55,37222726.74,86.77,0
14,Apartment,4927,2,1,Gundlapochampally,10795.74,53190608.88,89.19,0
15,Independent House,2798,3,4,Koheda,15202.85,42537583.54,89.12,0
38,Villa,2212,6,5,Banjara Hills,8049.6,17805709.2,66.4,1
10,Villa,870,5,2,Pargi,11640.68,10127394.51,52.36,1
21,Apartment,909,5,4,Kukatpally,3073.35,2793676.61,58.05,0
24,Apartment,1619,5,5,ECIL,17749.78,28736897.85,83.07,0
47,Independent House,764,4,5,Abids,7563.17,5778265.56,88.68,0
6,Villa,4562,4,5,Pragathi Nagar,7371.19,33627363.77,71.57,0
42,Independent House,2880,6,2,Banjara Hills,12252.27,35286538.45,89.04,0
44,Villa,3170,4,2,Kothapet,16557.41,52486999.78,82.57,0
39,Apartment,2432,5,4,Mallapur,18217.03,44303807.01,75.41,1
12,Apartment,4559,6,3,Vikarabad,14285.57,65127919.73,77.82,0
16,Independent House,919,2,2,Patancheru,8821.93,8107354.38,67.03,1
1,Independent House,3710,3,1,Quthbullapur,4867.02,18056638.41,59.59,0
9,Apartment,2747,1,3,Jeedimetla,16181.81,44451439.37,82.62,0
13,Independent House,2270,6,5,Gopanpally,3215.02,7298106.08,51.78,0
44,Villa,3899,2,3,Ghatkesar,17461.4,68082000.4,62.41,0
17,Independent House,1415,4,3,Mallapur,4577.69,6477430.07,61.5,1
17,Villa,1276,6,1,Pragathi Nagar,17289.11,22060898.27,78.92,1
49,Independent House,2016,1,5,Manikonda,8685.11,17509175.75,70.35,1
17,Apartment,3177,4,4,Shabad,15890.22,50483239.47,88.55,0
26,Independent House,2028,1,1,Medchal,11314.43,22945654.88,58.2,0
9,Apartment,3222,1,1,Kollur,5622.48,18115635.68,75.11,1
4,Independent House,2651,5,3,Isnapur,18358.76,48669078.84,70.89,1
35,Independent House,2958,4,1,Ghatkesar,14721.98,43547615.59,69.54,1
26,Independent House,1725,3,1,Keesara,15610.71,26928480.51,63.59,1
14,Villa,4014,3,1,Patancheru,13596.4,54575957.82,80.66,0
35,Villa,2081,6,2,Bibi Nagar,19394.37,40359674.7,86.08,0
50,Apartment,3666,1,1,Pargi,11959,43841678.95,68.07,1
3,Independent House,1173,6,1,Bibinagar,15469.55,18145784.42,86.32,0
10,Apartment,1792,1,3,Bhongir,13360.68,23942332.8,70.01,1
21,Apartment,3514,6,5,Banjara Hills,8908.52,31304525.2,82.49,0
38,Independent House,4639,5,4,Kothur,16967.41,78711810.5,70.46,0
7,Villa,519,1,1,Gopanpally,19988.12,10373834.22,67.57,1
42,Independent House,4182,2,2,Alwal,6904.65,28875231.39,58.93,1
16,Apartment,4932,6,5,Alwal,19219.91,94792578.23,71.73,1
26,Villa,628,1,5,Nanakramguda,5272.69,3311251.59,64.56,1
30,Villa,1720,3,1,Yacharam,14119.82,24286091.82,83.96,0
5,Independent House,3268,4,1,Chintal,11161.36,36475314.26,79.07,1
7,Apartment,3982,2,5,Rajendranagar,17078.41,68006240.44,70.86,1
39,Independent House,3074,3,4,Bolarum,14944.86,45940493.57,51.82,0
18,Villa,3685,4,2,Ghatkesar,14381.45,52995636.42,52.06,1
8,Independent House,765,3,2,Chandanagar,3116.65,2384235.32,57.49,0
37,Apartment,657,2,1,Gopanpally,15078.73,9906724.14,71.29,1
17,Apartment,3604,6,3,Chengicherla,15567.6,56105619.05,57.98,1
16,Independent House,2667,6,3,Moinabad,4153.8,11078192.06,70.69,1
9,Independent House,3835,4,2,Kothur,12752.31,48905117.71,61.75,0
14,Apartment,3106,3,5,Alwal,19441.94,60386660.44,70.99,1
26,Apartment,2926,4,5,Kothapet,9940.76,29086652.08,52.06,1
28,Independent House,4197,3,5,Attapur,19725.4,82787524.3,63.22,0
2,Independent House,993,1,3,Nawabpet,4227.46,4197866.59,79.93,1
6,Independent House,1093,3,1,Turkapally,9511.15,10395685.03,57,1
2,Villa,4886,5,5,Shamirpet,9631.45,47059264.91,64.03,1
40,Independent House,2723,3,5,Kandukur,9768.42,26599418.27,53.54,0
47,Villa,1461,1,4,Gachibowli,14175,20709677.37,74.21,1
40,Apartment,2234,5,4,Tarnaka,3376.12,7542252.48,78.76,1
32,Apartment,4916,2,3,Keesara,7961.24,39137460.85,83.44,0
18,Independent House,2662,1,4,Isnapur,17138.42,45622463.52,61.31,1
35,Apartment,2862,2,2,Kapra,9195.22,26316722.26,72.35,1
48,Apartment,2257,3,4,Cherlapally,11256.27,25405395.27,66.82,1
